Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
17F520     100    No     0014E9E1-0014EAE5      105
17F620      60    Yes    0014EAE6-0014EAED        8
17F680      59    No     0014EAEE-0014EB4B       5E
17F6E0      18    No     0014EB4C-0014EB68       1D
17F720      5A    No     0014EB69-0014EBC7       5F
17F77A      A6    Yes    0014EBC8-0014EBCF        8
17F84A       6    No     0014EBD0-0014EBDA        B
17F85A      40    No     0014EBDB-0014EC1F       45
17F8A0       9    No     0014EC20-0014EC2D        E
17F8B0       8    No     0014EC2E-0014EC3A        D
17F8C0      38    Yes    0014EC3B-0014EC42        8
17F908       8    No     0014EC43-0014EC4F        D
17F91B      65    No     0014EC50-0014ECB9       6A
17F987       9    No     0014ECBA-0014ECC7        E
17F996      19    No     0014ECC8-0014ECE5       1E
17F9B9      26    No     0014ECE6-0014ED10       2B
17FA00      DC    No     0014ED11-0014EDF1       E1
17FAE2     10D    No     0014EDF2-0014EF03      112
17FBF6      C8    No     0014EF04-0014EFD0       CD
17FCBE      62    Yes    0014EFD1-0014EFD8        8
17FD20      84    No     0014EFD9-0014F061       89
17FDAC      94    Yes    0014F062-0014F069        8
17FE40      40    No     0014F06A-0014F0AE       45
17FE80      BD    Yes    0014F0AF-0014F0B6        8
17FF40      3D    No     0014F0B7-0014F0F8       42
17FF7D      20    Yes    0014F0F9-0014F100        8
180020       4    No     0014F101-0014F109        9
18002E       2    No     0014F10A-0014F110        7
180040      10    No     0014F111-0014F125       15
180050      12    Yes    0014F126-0014F12D        8
180062      1E    No     0014F12E-0014F150       23
180086       A    No     0014F151-0014F15F        F
18009C       3    No     0014F160-0014F167        8
1800AA       6    No     0014F168-0014F172        B
1800BC      14    No     0014F173-0014F18B       19
1800D8       8    No     0014F18C-0014F198        D
1800EE       1    No     0014F199-0014F19E        6
18010C       4    No     0014F19F-0014F1A7        9
18011D       3    No     0014F1A8-0014F1AF        8
18012B       5    No     0014F1B0-0014F1B9        A
180140      21    Yes    0014F1BA-0014F1C1        8
180161     14F    No     0014F1C2-0014F315      154
1802BA       8    No     0014F316-0014F322        D
1802C2      1E    Yes    0014F323-0014F32A        8
1802E0      99    No     0014F32B-0014F3C8       9E
18037F     360    No     0014F3C9-0014F72D      365
1806DF      1F    Yes    0014F72E-0014F735        8
180700       F    No     0014F736-0014F749       14
18070F      11    Yes    0014F74A-0014F751        8
180720      A2    No     0014F752-0014F7F8       A7
1807C2      1D    Yes    0014F7F9-0014F800        8
1807E0       3    No     0014F801-0014F808        8
1807E3      1E    Yes    0014F809-0014F810        8
180801      10    No     0014F811-0014F825       15
180812       D    Yes    0014F826-0014F82D        8
180820       2    No     0014F82E-0014F834        7
180822      3F    Yes    0014F835-0014F83C        8
180861       B    No     0014F83D-0014F84C       10
18086C       F    Yes    0014F84D-0014F854        8
180880      5F    No     0014F855-0014F8B8       64
1808E5       B    No     0014F8B9-0014F8C8       10
1808F7      19    No     0014F8C9-0014F8E6       1E
180918      43    No     0014F8E7-0014F92E       48
18095B      10    Yes    0014F92F-0014F936        8
18096B      14    No     0014F937-0014F94F       19
18097F      2E    Yes    0014F950-0014F957        8
1809AE       2    No     0014F958-0014F95E        7
1809B0      33    Yes    0014F95F-0014F966        8
1809E3       D    No     0014F967-0014F978       12
1809F6      E9    No     0014F979-0014FA66       EE
180AE5       B    No     0014FA67-0014FA76       10
180AF7      39    No     0014FA77-0014FAB4       3E
180B38      18    No     0014FAB5-0014FAD1       1D
180B56       5    Yes    0014FAD2-0014FAD9        8
180B60      13    No     0014FADA-0014FAF1       18
180B7C     196    No     0014FAF2-0014FC8C      19B
180D12       D    Yes    0014FC8D-0014FC94        8
180D20      A8    No     0014FC95-0014FD41       AD
180DC8      18    Yes    0014FD42-0014FD49        8
180DE0      53    No     0014FD4A-0014FDA1       58
180E34       D    Yes    0014FDA2-0014FDA9        8
180E41      10    No     0014FDAA-0014FDBE       15
180E52      29    Yes    0014FDBF-0014FDC6        8
180E80      98    No     0014FDC7-0014FE63       9D
180F20      46    Yes    0014FE64-0014FE6B        8
180F66      59    No     0014FE6C-0014FEC9       5E
180FBF      5A    Yes    0014FECA-0014FED1        8
181020      80    No     0014FED2-0014FF56       85
1810A0      3B    Yes    0014FF57-0014FF5E        8
1810E0      73    No     0014FF5F-0014FFD6       78
18115A       6    No     0014FFD7-0014FFE1        B
181166      1A    Yes    0014FFE2-0014FFE9        8
181180      7A    No     0014FFEA-00150068       7F
181200      1C    No     00150069-00150089       21
181220     1FC    Yes    0015008A-00150091        8
1818E2      3E    No     00150092-001500D4       43
181928       8    No     001500D5-001500E1        D
181939      27    No     001500E2-0015010D       2C
18196C       3    No     0015010E-00150115        8
18197C       2    No     00150116-0015011C        7
181A20      C0    No     0015011D-001501E1       C5
181AE2      7E    Yes    001501E2-001501E9        8
181B60     100    No     001501EA-001502EE      105
181C60      4E    Yes    001502EF-001502F6        8
181CAE       2    No     001502F7-001502FD        7
181CB0       E    Yes    001502FE-00150305        8
181CBE     102    No     00150306-0015040C      107
181DC0      40    Yes    0015040D-00150414        8
181E00     120    No     00150415-00150539      125
181F20      40    Yes    0015053A-00150541        8
181F60     120    No     00150542-00150666      125
182080      2E    Yes    00150667-0015066E        8
1820AE       2    No     0015066F-00150675        7
1820B0       E    Yes    00150676-0015067D        8
1820BE     122    No     0015067E-001507A4      127
1821E0      20    Yes    001507A5-001507AC        8
182200     140    No     001507AD-001508F1      145
182340      20    Yes    001508F2-001508F9        8
182360      6F    No     001508FA-0015096D       74
1823CF       D    Yes    0015096E-00150975        8
1823DD      A4    No     00150976-00150A1E       A9
182481      10    Yes    00150A1F-00150A26        8
182491       1    No     00150A27-00150A2C        6
182492      2E    Yes    00150A2D-00150A34        8
1824C0      E5    No     00150A35-00150B1E       EA
1825AE       8    No     00150B1F-00150B2B        D
1825BF       2    No     00150B2C-00150B32        7
1825CC       6    No     00150B33-00150B3D        B
1825DD     141    Yes    00150B3E-00150B45        8
182720      C0    No     00150B46-00150C0A       C5
1827E6       A    No     00150C0B-00150C19        F
1827F7       9    No     00150C1A-00150C27        E
182820      E0    No     00150C28-00150D0C       E5
182920     3F6    No     00150D0D-00151107      3FB
182D16      2A    Yes    00151108-0015110F        8
182D40      E0    No     00151110-001511F4       E5
182E20      1C    Yes    001511F5-001511FC        8
182E40      DE    No     001511FD-001512DF       E3
182F40      14    Yes    001512E0-001512E7        8
182F54      43    No     001512E8-0015132F       48
182F97      21    Yes    00151330-00151337        8
182FB8      58    No     00151338-00151394       5D
183016      12    No     00151395-001513AB       17
183040      E2    No     001513AC-00151492       E7
183128      38    No     00151493-001514CF       3D
183162      16    Yes    001514D0-001514D7        8
183178      78    No     001514D8-00151554       7D
1831F0      18    Yes    00151555-0015155C        8
183208      76    No     0015155D-001515D7       7B
18327E      32    Yes    001515D8-001515DF        8
1832B0      47    No     001515E0-0015162B       4C
1832F7      CD    Yes    0015162C-00151633        8
1833CD       5    No     00151634-0015163D        A
1833D8      18    No     0015163E-0015165A       1D
1833FA      45    No     0015165B-001516A4       4A
18343F      2E    Yes    001516A5-001516AC        8
18346D       3    No     001516AD-001516B4        8
183470       E    Yes    001516B5-001516BC        8
18347F       5    No     001516BD-001516C6        A
1834A0      40    No     001516C7-0015170B       45
1834E0      17    Yes    0015170C-00151713        8
183504       C    No     00151714-00151724       11
183516      CA    No     00151725-001517F3       CF
1835E6       A    No     001517F4-00151802        F
1835FA      56    No     00151803-0015185D       5B
183656       9    No     0015185E-0015186B        E
18366D      34    Yes    0015186C-00151873        8
1836A1     113    No     00151874-0015198B      118
1837B5      4C    Yes    0015198C-00151993        8
183801       3    No     00151994-0015199B        8
183804      1D    Yes    0015199C-001519A3        8
183821      D0    No     001519A4-00151A78       D5
1838F1      92    Yes    00151A79-00151A80        8
183983      BB    No     00151A81-00151B40       C0
183A40      B1    Yes    00151B41-00151B48        8
183B00      7F    No     00151B49-00151BCC       84
183B83      BB    Yes    00151BCD-00151BD4        8
183C60      7F    No     00151BD5-00151C58       84
183CED       3    No     00151C59-00151C60        8
183CFC      34    No     00151C61-00151C99       39
183D30       D    Yes    00151C9A-00151CA1        8
183D3E       1    No     00151CA2-00151CA7        6
183D40      3F    Yes    00151CA8-00151CAF        8
183DC0      3A    No     00151CB0-00151CEE       3F
183E20       2    No     00151CEF-00151CF5        7
183E30       1    No     00151CF6-00151CFB        6
183E40       A    No     00151CFC-00151D0A        F
183E50       9    No     00151D0B-00151D18        E
183E60      33    No     00151D19-00151D50       38
183E94      8C    Yes    00151D51-00151D58        8
183F21      1E    No     00151D59-00151D7B       23
183F45       B    No     00151D7C-00151D8B       10
183F59       7    No     00151D8C-00151D97        C
183F6D       3    No     00151D98-00151D9F        8
183F7F       1    No     00151DA0-00151DA5        6
183FC0      D3    Yes    00151DA6-00151DAD        8
1840A1       1    No     00151DAE-00151DB3        6
1840C1       3    No     00151DB4-00151DBB        8
1840D0       1    No     00151DBC-00151DC1        6
184121     1B0    Yes    00151DC2-00151DC9        8
1846A5      1B    No     00151DCA-00151DE9       20
1846C7       9    No     00151DEA-00151DF7        E
1846D7       9    No     00151DF8-00151E05        E
184741      7F    No     00151E06-00151E89       84
1847E1      9F    No     00151E8A-00151F2D       A4
1848A0     3A0    No     00151F2E-001522D2      3A5
184C40      1F    Yes    001522D3-001522DA        8
184C60      9E    No     001522DB-0015237D       A3
184CFE      22    Yes    0015237E-00152385        8
184D20     218    No     00152386-001525A2      21D
184F38      D0    Yes    001525A3-001525AA        8
185008     138    No     001525AB-001526E7      13D
18514C       4    No     001526E8-001526F0        9
18515C     137    No     001526F1-0015282C      13C
185296       A    Yes    0015282D-00152834        8
1852A2    165A    No     00152835-00153E93     165F
1868FC      4C    Yes    00153E94-00153E9B        8
186948      58    No     00153E9C-00153EF8       5D
1869A0      9B    Yes    00153EF9-00153F00        8
186A40      7E    No     00153F01-00153F83       83
186AC0      3C    Yes    00153F84-00153F8B        8
186B40      7C    No     00153F8C-0015400C       81
186BC4       C    No     0015400D-0015401D       11
186BD9       7    No     0015401E-00154029        C
186C02      32    No     0015402A-00154060       37
186C3E      66    No     00154061-001540CB       6B
186CAA      16    No     001540CC-001540E6       1B
186D00       9    No     001540E7-001540F4        E
186D10       8    No     001540F5-00154101        D
186D20      C0    No     00154102-001541C6       C5
186E02      1E    Yes    001541C7-001541CE        8
186E20      94    No     001541CF-00154267       99
186EBC       B    No     00154268-00154277       10
186ED0       4    No     00154278-00154280        9
186F00      18    Yes    00154281-00154288        8
186F20      74    No     00154289-00154301       79
186F94     1A4    Yes    00154302-00154309        8
187140      65    No     0015430A-00154373       6A
1871AC       A    No     00154374-00154382        F
1871C6       A    No     00154383-00154391        F
1871D6       A    No     00154392-001543A0        F
1871E6       5    No     001543A1-001543AA        A
1871F4       6    No     001543AB-001543B5        B
1872A0       3    No     001543B6-001543BD        8
1872C0      7D    No     001543BE-0015443F       82
187340      BA    Yes    00154440-00154447        8
18740C       4    No     00154448-00154450        9
18741E      62    No     00154451-001544B7       67
187488       8    No     001544B8-001544C4        D
18749C       7    No     001544C5-001544D0        C
